UserID;FIL1;FIL2;FIL3;USE.MA;USE.CS;USE.PT;USE.RP;USE.LO;USE.RS;USE.ALL;MS;USE.MS;QUAL.MS;USE1;USE2;USE3;USE4;USE5;USE6;USE7;UI1;UI2;UI3;SAT1;SAT2;SAT3;LOY1;LOY2;LOY3;PE1;PE2;PE3;PE4;PE5;EE1;EE2;EE3;EE4;SI1;SI2;SI3;SI4;FC1;FC2;FC3;FC4;HM1;HM2;HM3;HM4;PV1;PV2;PV3;HT1;HT2;HT3;HT4;HT5;IND1;IND2;IND3;IND4;IND5;MRE1;MRE2;MRE3;MRE4;FLE1;FLE2;FLE3;FLE4;REL1;REL2;TIM1;TIM2;COS1;COS2;DRI1;DRI2;DRI3;DRI4;DRI5;OCC1;OCC2;OCC3;SUP1;SUP2;SUP3;SUP4;OPT1;OPT2;OPT3;OPT4;INN1;INN2;INN3;INN4;DIS1;DIS2;DIS3;DIS4;INS1;INS2;INS3;INS4;INE1;INE2;INE3;EXP1;EXP2;EXP3;EXP4;EXP5;EXP6;MPT1;MPT2;MPT3;MPT4;MPT5;MPT6;MPW1;MPW2;MPW3;MPW4;MPW5;MPW6;SOC1;SOC2;SOC3;SOC4;SOC5;SOC6;MOS1;MOS2;MOS3;MOS5;MOS4;MOS6;MOS7;MOS8;MOS9;MOE1;MOE2;MOE3;MOE4;MOE5;MOE6;DTWmax;MPT
4836842509;A;A;A;7;3;7;7;5;3;7;GoogleMaps;7;6;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;4;4;5;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;4;4;4;4;6;1;1;1;4;5;5;7;5;5;4;4;4;4;5;3;2;2;1;2;2;4;4;2;6;6;6;5;5;5;5;5;4;2;7;6;6;2;1;3;5;5;5;5;5;C;B;B;G;B;B;A;A;D;C;C;7;A;A;A;A;B;B;A;B;B;30;C
4836830625;A;A;A;1;1;3;1;1;1;1;Offi;3;5;7;1;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;4;7;6;6;7;7;7;7;1;1;1;6;6;7;4;6;4;7;4;4;4;4;4;5;1;5;5;6;6;5;3;5;7;6;6;6;7;5;3;4;4;5;6;7;5;2;4;1;1;1;1;5;2;2;2;1;2;1;5;4;4;4;2;1;1;2;4;1;2;1;4;4;1;1;4;7;6;6;5;5;5;5;1;1;6;4;3;4;2;1;1;2;3;1;3;3;D;B;B;E;B;B;A;A;C;B;B;4;A;A;B;A;B;B;A;A;A;10;C
4836825496;A;A;A;7;1;6;7;6;2;7;GoogleMaps;7;7;7;6;5;7;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;6;4;4;4;5;7;7;7;6;7;7;7;7;7;7;7;7;5;7;7;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;6;7;7;7;7;7;1;1;1;4;4;4;7;5;5;5;5;3;5;5;4;3;3;2;3;2;2;2;1;7;7;7;5;5;5;5;5;5;5;7;1;2;3;1;2;3;2;5;5;4;D;B;C;E;B;B;A;A;D;D;C;6;A;B;A;A;B;B;B;B;A;30;C
4836820666;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836787742;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836775069;A;A;A;5;1;2;7;1;2;5;Karten;6;7;5;4;7;6;3;4;4;6;4;4;5;6;5;6;3;4;6;3;5;5;5;5;5;5;5;1;1;1;4;6;5;3;4;2;5;2;2;4;4;4;4;3;2;3;5;5;5;4;4;4;5;5;4;5;5;5;3;6;4;4;5;5;4;4;1;1;1;1;1;4;4;4;1;3;1;1;3;3;4;2;1;2;4;2;2;3;3;3;4;3;4;4;5;6;4;5;5;5;5;1;1;1;7;7;7;2;1;1;1;1;1;2;1;B;A;B;D;B;C;A;A;D;B;C;7;A;A;D;A;A;B;A;A;B;30;C
4836744550;A;A;A;1;1;1;1;1;1;1;DriveNow;1;7;2;2;6;6;1;1;6;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4;6;5;5;4;5;5;6;6;6;5;7;7;6;1;1;6;6;1;1;1;1;1;6;6;6;6;6;6;6;6;4;6;6;6;4;4;2;4;4;1;4;6;4;6;1;6;1;6;5;4;4;4;1;1;2;4;1;1;1;4;2;5;4;1;7;7;7;5;5;5;3;1;1;1;1;6;1;1;1;1;2;2;1;2;1;E;B;B;F;A;B;B;G;G;G;H;0;B;F;E;B;B;B;A;A;A;0;C
4836739799;A;A;A;4;1;4;1;1;1;5;Karten;5;6;5;4;6;6;5;5;4;6;6;6;6;6;6;5;5;5;6;5;7;6;6;5;4;4;5;6;5;6;7;7;6;5;7;6;6;6;6;5;5;5;6;2;2;5;3;5;6;4;6;6;6;7;5;6;6;7;6;7;5;6;6;6;4;5;6;4;5;4;6;3;3;3;4;5;2;6;4;4;4;4;2;1;3;4;3;2;4;4;4;2;3;4;4;6;6;5;5;5;5;1;1;1;3;6;3;1;1;1;2;1;2;4;1;G;A;D;F;B;B;B;G;G;G;H;0;B;G;E;B;B;B;A;A;B;0;C
4836736425;A;A;A;2;1;4;3;2;3;4;GoogleMaps;2;5;6;3;3;3;2;3;2;3;2;2;2;4;4;5;4;4;5;4;4;3;4;4;4;5;4;4;5;4;4;5;4;5;4;5;6;5;5;5;6;5;4;5;5;4;4;5;6;6;5;5;4;5;4;5;5;4;6;5;4;6;4;5;5;5;5;5;6;5;6;5;4;5;6;5;6;5;4;4;4;3;4;4;3;3;3;4;4;3;4;2;3;4;4;5;5;5;5;5;5;1;1;2;2;7;2;3;1;1;1;1;1;3;3;C;B;D;D;A;C;B;B;E;C;D;7;A;A;D;A;B;B;A;B;A;50;C
4836723940;A;A;A;5;3;7;6;4;3;5;App des lokalen Verkehrsverbundes;7;3;6;3;6;6;5;5;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;7;5;2;6;4;4;4;6;6;7;4;4;2;4;2;5;5;5;5;5;2;1;5;1;5;6;5;5;6;4;5;4;6;5;6;5;7;4;4;4;5;4;3;3;3;1;1;3;2;2;3;1;5;1;4;4;4;4;4;4;4;5;5;1;1;2;1;4;5;4;3;5;6;3;5;5;5;5;5;5;7;7;5;6;4;5;2;3;2;2;5;5;B;A;D;D;B;E;A;A;C;B;C;7;A;B;C;A;B;A;A;A;A;10;C
4836719054;A;A;A;2;1;1;2;1;1;2;GoogleMaps;2;5;3;3;5;5;2;4;2;6;5;5;6;5;6;6;5;5;4;3;5;5;4;5;5;5;5;4;4;4;5;5;5;4;5;3;3;2;3;4;4;5;4;2;4;5;5;4;3;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;5;2;2;4;2;2;5;5;5;1;4;1;4;4;3;3;4;2;2;4;3;2;2;2;2;4;4;4;5;5;5;5;5;5;5;5;1;1;2;6;6;6;1;1;1;1;2;1;3;2;C;B;B;E;B;B;F;A;E;E;G;5;E;C;B;B;B;B;A;A;A;50;C
4836715667;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836707327;A;A;A;5;5;4;3;4;3;5;App des lokalen Verkehrsverbundes;7;7;3;4;4;4;4;4;3;4;4;4;4;4;3;5;3;4;4;5;3;4;4;4;5;2;2;4;4;4;4;4;4;5;3;2;4;4;5;4;2;4;4;3;2;4;4;3;4;3;3;4;4;3;4;5;2;2;4;4;4;3;4;3;5;2;5;4;2;4;5;4;3;3;4;5;3;5;4;2;3;3;2;3;3;4;3;3;3;2;3;4;3;2;2;4;4;4;3;4;2;4;3;4;4;3;4;5;3;4;2;4;1;3;2;B;A;C;D;B;D;A;A;D;E;C;5;A;C;A;A;B;B;A;A;A;30;C
4836701730;A;A;A;6;2;4;7;2;3;3;DB Navigator;4;5;6;5;2;6;5;3;6;6;6;6;6;6;6;6;6;6;4;4;6;6;6;6;7;6;6;4;4;4;6;6;6;6;5;3;5;3;4;3;3;4;6;5;4;5;6;6;5;5;5;5;6;6;6;6;6;6;6;6;4;6;4;2;5;4;6;6;5;4;6;3;2;2;2;2;4;4;3;3;3;4;2;2;3;2;3;3;3;2;3;3;3;3;5;6;6;5;5;5;5;5;4;3;7;1;6;2;3;3;2;2;3;5;3;A;B;C;C;B;D;A;A;B;B;C;7;A;A;D;A;B;A;A;A;B;5;C
4836697335;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836694054;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836693829;A;A;A;5;1;7;1;2;1;5;App des lokalen Verkehrsverbundes;7;5;6;2;5;7;2;2;2;7;6;7;7;7;7;7;7;7;5;4;7;5;7;6;5;7;6;4;4;4;5;6;7;6;4;4;4;4;4;7;6;6;6;3;5;5;5;4;6;5;5;6;6;6;5;5;7;6;6;5;5;6;6;5;2;3;3;2;3;3;3;1;2;2;2;2;3;5;5;4;5;4;4;1;4;2;2;2;2;4;4;4;4;4;5;5;6;5;5;5;5;1;1;5;7;2;5;1;1;1;2;1;2;4;2;B;B;D;C;A;A;A;A;C;D;C;5;A;A;C;A;B;B;B;B;A;10;C
4836678390;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836674799;A;A;B;3;1;2;1;1;1;3;Karten;3;5;1;4;4;7;1;5;2;6;6;6;7;7;7;7;7;7;7;5;4;6;4;6;5;5;6;5;5;5;6;6;6;4;6;4;6;4;4;7;7;7;5;3;4;4;4;5;5;4;5;6;6;6;5;6;6;6;6;7;4;5;4;6;5;5;4;4;4;4;5;6;6;7;2;4;2;2;4;3;4;4;3;2;4;2;2;3;3;2;4;4;5;5;7;7;7;5;5;5;5;1;1;4;3;7;1;1;1;2;1;1;2;4;3;C;B;C;D;A;C;A;A;C;A;D;1;C;B;D;B;B;B;A;A;A;10;C
4836667703;A;A;A;5;2;5;1;1;1;5;GoogleMaps;5;5;5;5;4;7;6;5;4;7;7;7;6;6;6;7;4;4;5;4;7;6;6;7;6;7;7;4;4;4;6;7;7;7;6;4;6;4;4;4;4;4;6;3;1;5;5;5;6;6;6;5;6;5;6;6;6;6;4;6;5;5;5;6;1;1;6;4;4;4;6;1;2;3;1;4;1;4;4;4;3;4;1;1;4;2;1;1;1;1;3;2;3;1;4;6;5;5;5;5;5;1;5;4;4;2;3;3;1;1;1;1;1;2;1;C;B;D;D;A;B;A;A;A;A;A;1;A;A;B;B;A;A;A;B;A;1;C
4836666081;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836665696;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836662775;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836644365;A;A;A;5;1;5;5;1;2;5;GoogleMaps;5;6;6;6;2;6;2;6;6;7;7;7;7;7;7;7;4;7;6;4;7;6;4;7;6;7;6;4;4;4;6;4;6;4;6;6;6;4;4;6;6;4;6;1;4;6;4;6;6;4;6;6;6;6;6;6;4;7;6;6;5;7;6;5;1;1;4;4;4;4;6;1;4;2;4;4;4;4;4;4;4;4;3;2;5;2;3;2;2;2;4;4;3;2;7;6;5;5;5;5;5;1;1;2;6;1;2;2;1;1;3;1;2;4;1;B;B;B;G;B;B;B;G;G;G;H;0;A;G;E;B;B;B;B;B;A;0;C
4836643188;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836629890;A;A;A;6;5;6;5;5;7;7;GoogleMaps;7;7;5;2;5;5;4;4;4;3;4;6;3;5;5;3;5;5;1;2;3;1;4;3;2;3;1;2;2;3;1;1;1;3;3;5;3;5;5;1;1;4;7;2;7;3;2;5;4;3;2;5;5;5;1;1;1;4;7;2;4;5;5;6;3;4;4;2;2;1;4;4;2;6;6;4;4;2;2;4;3;4;4;2;2;4;4;4;3;2;2;5;2;4;2;3;1;5;5;5;5;5;5;6;6;7;6;7;4;5;1;5;3;5;5;B;A;D;H;A;A;A;A;A;A;E;7;C;E;D;A;A;A;A;B;A;1;C
4836625297;A;A;A;5;1;6;5;1;1;5;Offi;4;5;1;5;5;5;2;6;5;6;6;6;5;5;5;5;5;5;4;1;4;4;4;4;4;4;4;1;1;1;1;5;5;5;4;3;3;3;3;4;4;4;3;1;1;4;1;4;1;1;4;4;4;4;4;4;4;5;5;5;1;4;1;4;1;1;1;1;1;1;1;5;4;6;1;1;1;1;1;3;1;3;3;2;4;4;4;4;4;4;4;4;4;1;2;6;5;5;5;5;5;1;1;6;7;1;2;1;1;1;3;1;2;5;4;G;A;B;D;B;C;A;A;D;C;G;7;A;A;F;A;B;B;B;B;A;30;C
4836617016;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836551382;A;A;A;3;1;5;1;1;1;2;App des lokalen Verkehrsverbundes;5;6;6;2;6;6;2;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;3;5;6;6;3;1;2;6;7;2;7;5;5;5;5;1;1;1;2;1;1;1;1;3;2;2;1;7;7;7;5;5;5;5;1;1;7;5;2;4;2;1;4;2;3;2;5;3;B;B;C;C;A;B;A;A;B;A;B;1;A;A;D;B;B;B;A;A;A;5;C
4836545803;A;A;A;7;7;1;5;6;4;4;Qixxit;5;4;4;4;2;1;4;2;4;4;5;4;2;4;3;4;5;4;4;1;4;4;2;5;5;2;4;4;6;6;4;4;4;1;5;5;5;3;6;1;1;2;4;5;5;4;4;5;2;5;5;3;5;4;6;5;3;3;2;1;3;5;4;4;1;2;6;1;5;2;5;5;4;4;4;3;2;4;3;2;3;1;4;1;3;3;3;2;4;4;2;4;1;1;2;3;3;5;4;4;3;5;5;6;7;2;5;6;1;1;2;4;2;5;1;A;B;D;D;A;B;C;A;D;B;A;5;B;C;D;A;B;B;B;B;B;30;C
4836534276;A;A;A;5;1;1;1;1;1;4;GoogleMaps;5;6;4;3;6;5;4;4;5;5;5;6;6;6;6;4;5;5;6;6;6;6;6;6;6;6;6;5;5;5;6;5;6;5;5;6;6;5;5;6;6;6;6;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;5;5;5;4;4;4;5;5;5;5;4;4;4;4;3;4;4;4;3;3;3;3;2;2;2;2;4;5;4;5;5;5;5;4;1;2;1;4;2;2;1;1;2;1;1;1;1;B;A;B;E;B;A;B;A;A;A;A;1;B;B;C;B;B;B;A;B;A;1;C
4836525422;A;A;A;2;1;4;4;3;1;4;GoogleMaps;2;6;3;4;6;6;4;5;3;7;6;7;6;6;7;7;7;6;6;6;5;6;4;6;5;6;6;7;7;7;7;6;6;4;6;5;6;5;6;5;5;5;6;4;4;6;4;6;5;6;5;6;6;6;5;6;6;7;6;6;5;6;6;6;4;4;4;4;4;4;4;3;3;4;2;5;2;5;4;3;4;3;4;2;3;4;2;3;4;5;3;3;3;2;4;5;6;5;5;5;5;1;1;4;4;5;4;1;1;1;1;3;2;4;1;F;A;C;F;B;C;A;G;G;G;H;0;B;G;E;A;B;B;A;A;A;0;C
4836521823;A;A;A;6;1;2;3;3;1;4;GoogleMaps;3;5;4;4;5;5;2;3;4;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;3;4;3;3;4;4;4;4;2;2;4;4;4;5;4;5;5;5;5;5;5;5;5;4;5;4;5;5;4;4;4;3;3;3;3;3;5;4;6;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;4;4;4;4;4;4;4;5;2;5;2;1;1;4;2;6;1;1;1;1;1;1;1;3;3;D;A;D;D;B;C;A;A;D;B;D;1;A;A;C;B;B;B;A;A;A;30;C
4836458336;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836446263;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836435131;A;A;A;5;1;3;3;1;1;4;GoogleMaps;5;5;4;3;6;6;1;5;5;7;7;7;6;5;7;7;6;5;5;5;5;5;5;5;5;5;5;6;6;6;7;7;7;6;6;4;5;3;4;6;6;5;6;2;1;5;5;6;4;5;5;6;5;5;4;5;5;6;6;6;6;5;6;5;5;5;4;4;4;4;4;3;2;3;1;5;1;5;4;4;4;4;2;2;3;4;1;2;1;2;2;2;2;2;7;7;6;5;5;5;5;1;1;1;3;7;1;1;1;1;3;1;1;4;4;C;B;C;D;A;C;A;A;B;B;D;1;A;A;D;B;B;B;A;A;A;5;C
4836434351;A;A;A;6;1;4;6;1;1;1;GoogleMaps;6;6;5;5;3;5;3;5;6;5;5;5;6;6;6;5;5;5;7;6;6;7;7;6;7;7;6;7;6;6;5;7;6;6;6;7;6;6;7;6;6;6;6;3;3;5;6;5;5;6;5;5;5;5;6;5;5;5;5;5;4;5;4;5;4;6;4;5;4;5;4;5;5;5;2;4;4;6;5;3;4;4;5;3;5;5;4;2;2;2;4;3;4;2;6;5;6;5;5;5;5;1;1;3;7;4;4;3;1;1;1;1;2;4;4;B;A;C;C;A;A;A;A;B;B;C;7;A;B;A;A;A;B;A;B;A;5;C
4836432453;A;A;A;4;1;3;7;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836390600;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836368575;A;A;A;6;1;2;5;1;1;7;GoogleMaps;7;7;7;7;7;7;5;3;7;7;;;7;7;7;7;7;7;7;7;7;7;7;7;6;7;6;7;3;7;7;7;7;7;7;7;7;5;7;5;5;6;7;7;7;7;7;7;7;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;4;4;4;6;1;1;1;7;7;4;7;4;5;5;5;3;4;4;4;1;1;1;1;4;2;1;1;7;7;7;5;5;5;5;4;1;5;1;7;1;1;1;2;5;5;2;5;4;E;A;B;D;B;E;B;A;E;D;D;1;B;A;B;B;B;B;A;A;A;50;C
4836350961;A;A;A;4;1;3;1;1;1;4;GoogleMaps;4;5;5;3;7;5;1;1;1;7;7;7;7;5;7;7;6;5;5;4;7;6;7;4;4;4;6;4;4;4;4;7;5;4;7;4;4;4;4;4;4;4;7;4;4;5;4;4;4;4;4;6;4;4;5;4;4;4;4;4;4;4;6;5;4;4;4;4;4;4;4;3;3;3;4;4;4;4;3;3;3;3;2;1;1;2;3;3;3;3;3;3;3;3;4;6;6;5;5;5;5;1;1;2;2;7;2;1;1;2;1;1;1;4;3;D;A;B;D;A;C;B;B;D;B;D;1;A;A;B;B;B;B;A;A;A;30;C
4836332760;A;A;A;3;1;3;1;1;1;3;GoogleMaps;3;4;2;2;5;5;1;1;5;6;1;6;5;5;5;6;5;5;5;2;5;5;5;5;5;5;5;2;2;2;3;6;6;6;2;4;4;3;4;4;4;4;5;2;2;5;4;2;2;2;2;2;5;5;4;5;5;4;3;5;6;5;6;5;1;1;1;1;1;1;1;5;4;5;1;1;1;4;2;2;2;3;3;2;3;2;2;3;2;2;4;4;4;4;4;6;5;5;5;5;5;1;1;4;7;1;5;2;1;1;2;1;2;4;3;F;B;C;D;B;C;A;A;C;C;C;7;A;A;B;A;A;B;B;B;A;10;C
4836310341;A;A;A;4;1;6;6;1;1;4;GoogleMaps;4;5;6;2;6;7;3;6;7;7;5;7;7;7;7;7;7;7;7;4;7;7;7;6;5;6;6;6;6;6;7;4;4;5;5;6;6;5;5;5;5;5;5;3;5;6;5;6;6;6;6;5;7;7;6;6;6;6;6;6;7;7;6;6;4;4;4;4;3;3;4;2;2;2;6;6;3;6;5;5;3;5;4;3;3;4;2;3;3;2;4;5;5;4;5;6;6;5;5;5;5;1;1;3;6;1;5;2;1;1;2;1;1;3;2;E;B;B;E;B;F;B;B;A;A;A;1;C;A;B;A;B;B;B;A;A;1;C
4836292504;A;A;A;6;2;7;6;3;4;7;Offi;7;6;6;4;3;6;3;6;6;7;7;7;7;7;7;7;7;7;6;5;5;6;6;6;6;6;6;4;4;4;5;6;6;2;6;7;7;4;5;7;7;7;5;3;1;7;7;5;6;5;2;5;6;6;5;4;7;7;7;7;6;6;6;6;4;4;4;4;4;4;4;2;2;1;4;4;4;6;4;4;3;4;4;3;4;4;3;2;3;3;4;3;3;4;5;5;5;5;5;5;5;4;4;6;7;5;5;4;1;2;2;2;1;4;3;E;A;B;E;B;C;B;A;C;B;C;5;A;B;D;A;B;B;A;B;A;10;C
4836291972;A;A;A;5;1;3;7;1;1;7;Offi;7;7;7;7;2;7;2;4;7;7;5;7;7;7;7;7;7;5;7;7;7;7;7;7;7;7;7;6;6;6;7;7;7;7;4;4;6;4;4;7;4;7;7;7;7;7;7;4;7;4;7;7;7;7;7;4;7;7;7;5;7;7;7;7;4;4;4;4;4;4;4;1;1;1;7;7;4;7;5;3;5;5;3;3;4;4;2;3;3;2;5;5;5;5;6;7;6;5;5;5;5;1;1;1;7;1;4;2;2;1;3;1;1;4;2;A;B;C;A;B;A;A;A;C;C;C;7;B;F;F;A;A;B;B;B;B;10;C
4836286402;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836279590;A;A;A;5;1;1;5;1;1;1;GoogleMaps;5;6;3;2;2;3;2;2;4;5;5;4;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;5;4;5;4;5;4;4;1;2;5;5;4;4;5;4;4;4;4;4;4;5;4;4;4;4;5;4;4;4;4;4;4;4;4;4;5;4;4;4;3;4;4;3;3;3;3;3;2;4;2;2;3;4;3;5;4;4;4;4;4;4;4;5;4;4;3;1;5;1;7;1;1;1;1;1;1;2;4;4;E;A;B;D;B;A;B;A;B;A;D;1;C;D;D;B;B;B;A;A;A;5;C
4836257255;A;A;A;4;1;7;7;1;1;1;DB Navigator;7;5;7;2;5;7;1;7;7;7;7;7;7;7;7;7;7;7;7;4;7;7;7;7;7;7;7;7;7;4;7;7;7;7;4;4;6;2;3;4;7;7;7;5;7;7;7;7;7;7;7;6;4;6;7;7;5;6;6;6;6;6;6;7;3;4;3;3;3;2;1;4;4;5;1;1;1;4;5;5;4;4;4;2;3;2;4;2;3;3;3;4;3;3;4;5;6;5;5;5;5;1;1;1;7;1;4;2;1;1;1;1;3;5;2;B;A;C;C;A;A;A;A;D;D;C;6;A;B;A;A;B;B;A;B;B;30;C
4836250284;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836249441;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836224368;A;A;A;7;7;6;7;7;6;7;Car2Go;6;5;6;6;5;6;6;6;6;7;6;7;7;6;6;7;6;7;6;7;7;7;6;7;6;6;6;6;6;7;6;6;6;6;6;6;6;7;6;6;6;5;6;6;5;6;5;7;6;6;6;7;6;6;6;5;6;7;7;7;6;6;6;7;6;6;6;7;7;6;7;1;3;1;6;6;6;6;5;4;4;5;4;4;4;4;2;2;4;2;2;2;2;2;7;7;7;5;5;5;5;5;5;6;7;2;3;4;1;3;2;2;3;3;3;D;A;B;D;A;C;C;A;D;E;C;7;B;C;C;A;B;B;A;B;A;30;C
