Location[0]	Station-No.[1]	GeoX[2]	GeoY[3]	North[4]	East[5]	VehicleCount[6]	OpenParkingSpots (used only for onewaycarsharing)[7]	
6085	6085	4583095.365792343	5820275.224748507	-	-	1	
2799	2799	4601221.740675161	5823033.431400274	-	-	1	
11376	11376	4591698.676444866	5820001.698399483	-	-	1	
12068	12068	4585963.323571022	5824728.247012281	-	-	1	
3787	3787	4681607.228418831	5780093.302817752	-	-	1	
9359	9359	4607213.520561676	5813541.804482993	-	-	1	
4913	4913	4587651.23969494	5820852.422150919	-	-	1	
5754	5754	4611647.50279962	5837865.218298523	-	-	1	
989	989	4598842.17057655	5825454.501948824	-	-	1	
8414	8414	4603352.791980238	5825968.985070564	-	-	1	
1035	1035	4597148.316223892	5819129.793032208	-	-	1	
9349	9349	4594951.732713704	5818920.23536519	-	-	1	
7517	7517	4584984.403511691	5824012.680124625	-	-	1	
4005	4005	4567116.966919439	5817964.395905241	-	-	1	
4090	4090	4583321.224580549	5809505.822203252	-	-	1	
2733	2733	4599668.354997055	5818334.347198359	-	-	1	
11420	11420	4589094.911101432	5821648.837205448	-	-	1	
3114	3114	4616458.861240138	5824104.421349157	-	-	1	
8662	8662	4599600.920938488	5825490.606996869	-	-	1	
2777	2777	4619103.811502457	5820127.21663598	-	-	1	
6440	6440	4587890.733026837	5820747.913286659	-	-	1	
10302	10302	4569974.5819276655	5808211.824260084	-	-	1	
5970	5970	4590471.118219785	5820188.544019267	-	-	1	
10656	10656	4590032.9736189945	5818417.917924751	-	-	1	
12	12	4596004.69608879	5823815.302337382	-	-	1	
2475	2475	4594724.860546372	5830778.024755815	-	-	1	
2321	2321	4597149.728958037	5817377.562684456	-	-	1	
6900	6900	4590503.516816155	5820582.098754201	-	-	1	
4863	4863	4581452.525285904	5825269.8519319445	-	-	1	
528	528	4591613.408551502	5821693.288559346	-	-	1	
3957	3957	4620287.209839491	5813923.211298387	-	-	1	
3197	3197	4563787.495799208	5810224.625296672	-	-	1	
10675	10675	4596710.439021503	5822891.6413557455	-	-	1	
5261	5261	4610290.591932025	5810808.542332166	-	-	1	
3275	3275	4627196.718055321	5828249.711449624	-	-	1	
4476	4476	4610672.385181496	5830911.774698344	-	-	1	
1865	1865	4578144.714642494	5813346.3066112315	-	-	1	
9536	9536	4595661.946716093	5811596.9210643405	-	-	1	
7293	7293	4604162.922468837	5835738.363831196	-	-	1	
8875	8875	4587014.092923514	5825318.301173575	-	-	1	
1119	1119	4582838.592859028	5830006.957440886	-	-	1	
3438	3438	4573456.209042065	5814607.209952131	-	-	1	
7635	7635	4608078.850850422	5807804.901055277	-	-	1	
2008	2008	4603579.221195568	5825964.388491934	-	-	1	
1715	1715	4595719.291215311	5814655.367840368	-	-	1	
1665	1665	4603292.42949603	5824847.338387966	-	-	1	
5215	5215	4599842.175012344	5823022.487786545	-	-	1	
5293	5293	4588410.72139899	5821529.623296521	-	-	1	
5863	5863	4590510.7535470165	5820600.967136184	-	-	1	
7731	7731	4597386.053983665	5852871.139913258	-	-	1	
4161	4161	4567637.36655038	5793197.568383325	-	-	1	
7478	7478	4579871.229747584	5811366.313547647	-	-	1	
11648	11648	4590928.246320305	5816313.477496466	-	-	1	
3376	3376	4571986.848070698	5814630.761500088	-	-	1	
8979	8979	4605618.966459076	5815128.542335416	-	-	1	
9592	9592	4597019.733817185	5819649.798585719	-	-	1	
11428	11428	4590114.268588091	5831226.4205339	-	-	1	
4698	4698	4588502.794987733	5822021.03679291	-	-	1	
5927	5927	4595056.950383333	5819899.195998286	-	-	1	
230	230	4588683.78938448	5817998.321614801	-	-	1	
6554	6554	4589720.286123572	5815913.154084069	-	-	1	
8354	8354	4598806.909621464	5812169.5425803205	-	-	1	
9732	9732	4604675.410321023	5817076.08568084	-	-	1	
7665	7665	4577358.96115539	5823044.248537047	-	-	1	
2495	2495	4607227.715309988	5810547.616191844	-	-	1	
287	287	4588482.679075661	5827497.8010706045	-	-	1	
7892	7892	4601081.8690862	5813311.676356834	-	-	1	
5221	5221	4585117.779231043	5831760.8886650475	-	-	1	
4783	4783	4604025.528866231	5829195.457972205	-	-	1	
7598	7598	4586272.441097167	5821631.018072272	-	-	1	
8676	8676	4601725.32240317	5819264.766238033	-	-	1	
2006	2006	4612296.322319662	5812176.596893726	-	-	1	
2612	2612	4600927.036784484	5831112.51396145	-	-	1	
10568	10568	4599454.1222895775	5817861.57403475	-	-	1	
9720	9720	4579177.77529754	5819811.403437918	-	-	1	
5249	5249	4607905.504535909	5843676.445018427	-	-	1	
10081	10081	4593311.327263351	5826931.931393187	-	-	1	
7785	7785	4598930.888134472	5843784.195132331	-	-	1	
4763	4763	4601197.237618919	5824155.87350107	-	-	1	
7957	7957	4601325.120662265	5822983.442829612	-	-	1	
4235	4235	4584924.664778439	5807673.543694912	-	-	1	
6791	6791	4600531.39864754	5820117.963008921	-	-	1	
9284	9284	4592228.2315833215	5829181.206947205	-	-	1	
605	605	4593706.4478332335	5833974.820579859	-	-	1	
8943	8943	4582010.11216935	5824920.62611879	-	-	1	
3507	3507	4585548.465320694	5844058.886756921	-	-	1	
1734	1734	4599983.897112527	5832807.553964756	-	-	1	
1196	1196	4587678.195942551	5818793.944416516	-	-	1	
9475	9475	4606172.5701144505	5826505.10226733	-	-	1	
6142	6142	4599927.106850093	5827496.449154611	-	-	1	
3415	3415	4581821.578436117	5831900.413763585	-	-	1	
3493	3493	4584580.4522243785	5841360.677740715	-	-	1	
3482	3482	4583634.250369356	5842527.144925763	-	-	1	
5491	5491	4597810.400475605	5816761.026519479	-	-	1	
541	541	4599486.410586248	5826312.255062799	-	-	1	
6386	6386	4610925.917366672	5811139.672236657	-	-	1	
6308	6308	4596917.3659072025	5816382.223548564	-	-	1	
3035	3035	4612764.087145908	5819180.759051975	-	-	1	
8748	8748	4608391.184441306	5813248.196744505	-	-	1	
10196	10196	4592454.669792966	5820648.859196444	-	-	1	
5280	5280	4608758.823731876	5838604.091082463	-	-	1	
2141	2141	4579186.227328398	5822555.345114755	-	-	1	
4879	4879	4601844.729033048	5820080.2150861975	-	-	1	
4935	4935	4596131.81933772	5817212.09781826	-	-	1	
12086	12086	4596668.903152135	5823958.077821615	-	-	1	
10852	10852	4608539.088371948	5813382.226398539	-	-	1	
8003	8003	4592143.919544221	5808689.91754317	-	-	1	
7871	7871	4604538.163040415	5846864.789966119	-	-	1	
12090	12090	4611962.68603741	5809610.634031636	-	-	1	
9002	9002	4619557.2070775	5813037.480053054	-	-	1	
10846	10846	4598042.710713079	5819034.555773851	-	-	1	
9096	9096	4605039.806921205	5816929.516460926	-	-	1	
6046	6046	4587929.446930051	5832909.516876363	-	-	1	
1535	1535	4559709.6616576	5837464.083873963	-	-	1	
5234	5234	4605817.049240575	5826028.62062942	-	-	1	
10682	10682	4587198.060542558	5818868.075240536	-	-	1	
6995	6995	4589808.026957822	5827454.683606497	-	-	1	
4098	4098	4567788.028312584	5814369.10238078	-	-	1	
2863	2863	4592684.176278976	5813339.818643806	-	-	1	
7940	7940	4596858.973401602	5816971.673452347	-	-	1	
6620	6620	4601365.884988086	5827492.937973423	-	-	1	
11501	11501	4590383.256236674	5809719.8715176955	-	-	1	
3647	3647	4591750.291202882	5851357.323322169	-	-	1	
7860	7860	4598827.204003322	5842571.830120821	-	-	1	
5610	5610	4608568.074225253	5820641.967838806	-	-	1	
5365	5365	4596141.361167345	5826609.716955536	-	-	1	
183	183	4608462.50328432	5823569.703117678	-	-	1	
4001	4001	4560976.197701343	5888579.575462095	-	-	1	
7927	7927	4593538.377023202	5822047.595977557	-	-	1	
2107	2107	4592482.942033736	5810553.452926245	-	-	1	
1781	1781	4598112.702604285	5816835.686930213	-	-	1	
11851	11851	4596452.399845416	5818087.124922339	-	-	1	
5108	5108	4606633.939678059	5812507.433177872	-	-	1	
491	491	4602259.428754439	5820747.866044224	-	-	1	
9229	9229	4605419.3734481605	5824885.714321929	-	-	1	
5386	5386	4608061.751339611	5816739.860803697	-	-	1	
2698	2698	4585319.058443288	5817369.731515673	-	-	1	
8237	8237	4588204.733808587	5828672.158530164	-	-	1	
8054	8054	4591344.356072213	5815873.468669559	-	-	1	
4290	4290	4568708.992637142	5804276.6606006315	-	-	1	
58	58	4607422.713934682	5815871.289241114	-	-	1	
3041	3041	4610597.042082233	5819366.61803506	-	-	1	
1976	1976	4606587.010589199	5825582.978065934	-	-	1	
8118	8118	4593180.1548116645	5832020.147315096	-	-	1	
8195	8195	4596417.319628743	5823803.47191056	-	-	1	
10453	10453	4617286.495297997	5810605.745486477	-	-	1	
9178	9178	4597859.3791088145	5812069.648168732	-	-	1	
5429	5429	4603017.253696459	5840369.064906486	-	-	1	
5647	5647	4598863.316619841	5822095.988046453	-	-	1	
1552	1552	4593991.003998486	5824506.1949069705	-	-	1	
5501	5501	4595931.52798668	5818045.208101895	-	-	1	
519	519	4594757.797006421	5826615.679958848	-	-	1	
9211	9211	4595727.930879511	5819812.2012618	-	-	1	
8664	8664	4609279.455475149	5820663.715160924	-	-	1	
3240	3240	4563900.545884988	5807347.032003216	-	-	1	
3004	3004	4611006.836943153	5820498.068862696	-	-	1	
2534	2534	4591105.887921182	5822954.030409655	-	-	1	
6625	6625	4599221.697543849	5812730.382830973	-	-	1	
5269	5269	4589358.654529861	5824045.29938667	-	-	1	
9773	9773	4567708.6293342635	5811372.250457638	-	-	1	
6788	6788	4609106.464242495	5813919.3292082865	-	-	1	
7819	7819	4591840.276980506	5816417.006048709	-	-	1	
10161	10161	4607742.564009725	5807191.417977353	-	-	1	
11059	11059	4593663.307810981	5823341.229566305	-	-	1	
264	264	4582567.037320815	5823817.3460251	-	-	1	
7780	7780	4605689.713123637	5825373.048389197	-	-	1	
11595	11595	4602344.764876811	5824551.092510963	-	-	1	
3195	3195	4620600.73759906	5823887.989646941	-	-	1	
11866	11866	4611706.836614277	5813619.122641762	-	-	1	
1418	1418	4587521.976567436	5819846.784514328	-	-	1	
3782	3782	4649351.320987274	5800789.345524137	-	-	1	
20	20	4596953.053492781	5819545.024651693	-	-	1	
11350	11350	4593947.964323858	5710879.286743013	-	-	1	
7667	7667	4596023.684333873	5831506.131517727	-	-	1	
1107	1107	4590668.259175886	5818597.47536566	-	-	1	
7300	7300	4592753.9941012645	5830346.383933558	-	-	1	
7991	7991	4597415.665931443	5819778.690373121	-	-	1	
9419	9419	4610546.028626259	5821062.719842954	-	-	1	
3225	3225	4624568.166673632	5821414.1419075765	-	-	1	
8805	8805	4602009.237171068	5823349.1900042845	-	-	1	
865	865	4595554.907379618	5824327.943104023	-	-	1	
11382	11382	4604937.320639486	5706655.884016775	-	-	1	
958	958	4588710.626127001	5812446.572186457	-	-	1	
11386	11386	4590144.288157286	5831199.039387185	-	-	1	
11272	11272	4578283.280937237	5817735.254896394	-	-	1	
4714	4714	4597495.413609349	5818114.016662555	-	-	1	
7148	7148	4613213.819619426	5816161.100826379	-	-	1	
7290	7290	4583479.608102931	5822539.212198398	-	-	1	
3868	3868	4628639.669143967	5814491.433598652	-	-	1	
1686	1686	4608543.421549345	5813335.932194378	-	-	1	
5671	5671	4591462.828942117	5829968.485172372	-	-	1	
1980	1980	4581994.270450308	5822214.539093531	-	-	1	
8815	8815	4588712.132832957	5822408.633366584	-	-	1	
7336	7336	4584486.7972334465	5821444.224091438	-	-	1	
4273	4273	4560385.937411918	5810183.073233216	-	-	1	
6253	6253	4590772.130974451	5823115.484418995	-	-	1	
2118	2118	4593532.015264088	5815132.246751507	-	-	1	
2760	2760	4608043.471435316	5815718.607537032	-	-	1	
2420	2420	4589081.866980608	5809980.888369082	-	-	1	
9601	9601	4612435.97209283	5796853.437316737	-	-	1	
1858	1858	4567096.563578125	5835088.179670772	-	-	1	
8407	8407	4604685.546309261	5826171.13652331	-	-	1	
3559	3559	4589436.004746594	5835852.535916994	-	-	1	
3593	3593	4592622.306453173	5838662.007760636	-	-	1	
6231	6231	4602327.047062406	5824019.741756301	-	-	1	
6166	6166	4579983.624081632	5814526.417301166	-	-	1	
5756	5756	4606908.08926561	5812322.782995432	-	-	1	
2040	2040	4599214.169452699	5812657.9089096915	-	-	1	
9020	9020	4613403.485768301	5809718.103025765	-	-	1	
10314	10314	4588536.168051698	5821495.475099506	-	-	1	
3533	3533	4582000.145892881	5843549.221192807	-	-	1	
3626	3626	4575985.131751541	5840169.658132435	-	-	1	
7536	7536	4607090.427655196	5810798.286111131	-	-	1	
8933	8933	4596040.441701273	5824283.1340314895	-	-	1	
5925	5925	4603197.533884185	5818567.953046175	-	-	1	
2934	2934	4600782.441386895	5821018.506955264	-	-	1	
959	959	4601151.945607066	5817083.76643259	-	-	1	
10827	10827	4601237.605338264	5817039.408744996	-	-	1	
9845	9845	4595134.777624315	5814821.064554046	-	-	1	
4299	4299	4507587.01559534	5869003.622110389	-	-	1	
256	256	4599660.127194802	5810810.678386159	-	-	1	
2373	2373	4608791.008742327	5823989.249599698	-	-	1	
293	293	4609325.909390576	5822158.05256512	-	-	1	
395	395	4605062.903220551	5822465.137964119	-	-	1	
4842	4842	4599233.782214081	5821713.027990232	-	-	1	
4654	4654	4589074.01053403	5819158.869395718	-	-	1	
9426	9426	4578334.684932266	5808909.68054577	-	-	1	
11323	11323	4583623.706224903	5813470.2462759605	-	-	1	
6281	6281	4596529.628643824	5833513.1713969	-	-	1	
2873	2873	4606841.446824816	5826981.852261733	-	-	1	
5013	5013	4587647.467608794	5819335.938256501	-	-	1	
7029	7029	4608713.1015361	5820348.159616485	-	-	1	
4076	4076	4582397.0440408895	5808670.301431795	-	-	1	
3531	3531	4579487.13882963	5842403.929617688	-	-	1	
6713	6713	4592114.62328747	5826921.570029385	-	-	1	
8203	8203	4597053.407702362	5825370.009780383	-	-	1	
7773	7773	4607430.020628099	5813187.256199685	-	-	1	
6244	6244	4585164.6925049415	5819798.451220014	-	-	1	
316	316	4592437.579419247	5824668.745322288	-	-	1	
4231	4231	4586539.0392246805	5804465.387490923	-	-	1	
6060	6060	4594891.002675025	5823987.5595465675	-	-	1	
8685	8685	4590689.107618714	5823389.412309944	-	-	1	
418	418	4595128.028095232	5820699.480408049	-	-	1	
1054	1054	4586809.660783779	5813308.5596734565	-	-	1	
4648	4648	4609581.310201861	5827272.518754822	-	-	1	
2985	2985	4617550.545320174	5821164.000068001	-	-	1	
9730	9730	4633750.989523508	5762384.794774379	-	-	1	
11211	11211	4595974.521225159	5823061.46500394	-	-	1	
284	284	4594086.217943306	5826535.297283513	-	-	1	
6561	6561	4600901.615533401	5822039.078879508	-	-	1	
3395	3395	4582115.91685803	5836258.196361154	-	-	1	
11769	11769	4581392.29948279	5823125.076891083	-	-	1	
2497	2497	4609519.0128346775	5818579.237158413	-	-	1	
10601	10601	4591372.388248621	5818698.312019599	-	-	1	
9036	9036	4612005.903114601	5814549.790674714	-	-	1	
10759	10759	4602597.617113415	5819833.631560787	-	-	1	
10300	10300	4597688.112244566	5817898.705760225	-	-	1	
8036	8036	4581762.975837581	5824176.075996535	-	-	1	
3314	3314	4572441.928172126	5806875.120795679	-	-	1	
3717	3717	4585427.085345547	5847782.828801645	-	-	1	
4193	4193	4584792.42657249	5802149.843318348	-	-	1	
8793	8793	4606206.105253343	5813458.268122816	-	-	1	
6430	6430	4597912.417619683	5817850.464129153	-	-	1	
7461	7461	4604230.448245386	5823493.071392113	-	-	1	
7992	7992	4593975.8210034985	5830441.998838447	-	-	1	
4669	4669	4592484.812233274	5830442.164858844	-	-	1	
10367	10367	4601285.388701306	5806748.7706789505	-	-	1	
1697	1697	4607324.253382009	5809352.628219613	-	-	1	
11809	11809	4603391.061127185	5827226.452797105	-	-	1	
9566	9566	4598312.659317228	5820888.805280965	-	-	1	
7947	7947	4590815.862654381	5809454.501688476	-	-	1	
1908	1908	4596803.441219409	5823862.988096085	-	-	1	
2503	2503	4592296.418474389	5820538.016669542	-	-	1	
8034	8034	4589340.4957441855	5828527.12827473	-	-	1	
424	424	4602770.79805376	5820441.54041593	-	-	1	
7245	7245	4605655.640402865	5821508.816309482	-	-	1	
2067	2067	4600630.235170525	5822465.577364087	-	-	1	
9573	9573	4599220.889038893	5818006.628298997	-	-	1	
4876	4876	4587175.213179282	5813311.599510492	-	-	1	
12118	12118	4589075.744591618	5830540.09621595	-	-	1	
10394	10394	4590502.735942311	5824268.51507201	-	-	1	
4333	4333	4593896.625978905	5782532.919959929	-	-	1	
5014	5014	4585093.824130475	5824577.887229929	-	-	1	
10687	10687	4608938.669153728	5820024.237731283	-	-	1	
11	11	4576711.019578147	5825807.913286408	-	-	1	
269	269	4590781.475124421	5830961.824903973	-	-	1	
3128	3128	4614064.881798759	5822473.61168977	-	-	1	
1482	1482	4590067.184836352	5821695.482392065	-	-	1	
10	10	4595893.181506097	5823330.473251068	-	-	1	
1790	1790	4604300.4971217895	5820739.312124644	-	-	1	
6662	6662	4582145.2609770745	5828506.280541627	-	-	1	
889	889	4581341.377948387	5814617.591091855	-	-	1	
503	503	4571588.560114017	5828185.835831631	-	-	1	
842	842	4593617.417508852	5827851.070871347	-	-	1	
12111	12111	4594153.32575738	5821693.229581351	-	-	1	
10716	10716	4600498.781989753	5820019.870609336	-	-	1	
3918	3918	4615127.961863656	5819033.038760817	-	-	1	
1565	1565	4606857.218514004	5812617.983570524	-	-	1	
2481	2481	4591416.483794086	5819473.231600707	-	-	1	
3657	3657	4580315.549425708	5849152.012257288	-	-	1	
11108	11108	4591880.678691536	5821213.253832088	-	-	1	
3923	3923	4617507.581254831	5816294.536744116	-	-	1	
1100	1100	4611034.873230682	5814129.998841435	-	-	1	
8533	8533	4597524.343698117	5824092.36935964	-	-	1	
4094	4094	4582103.139834659	5808934.259961504	-	-	1	
39	39	4589859.945861619	5820539.421257994	-	-	1	
6399	6399	4607573.900371834	5809993.997374129	-	-	1	
6957	6957	4594356.190736237	5819064.689613206	-	-	1	
610	610	4604528.648955669	5809122.790596528	-	-	1	
7899	7899	4596861.8838398205	5806802.514377779	-	-	1	
109	109	4601066.494306618	5815603.919078934	-	-	1	
3328	3328	4589325.743299413	5833645.955605685	-	-	1	
10634	10634	4589376.11073256	5821134.496859198	-	-	1	
3539	3539	4581618.957614253	5843709.345695614	-	-	1	
3914	3914	4617256.513044469	5816173.637012591	-	-	1	
6353	6353	4586464.408128389	5813686.236807575	-	-	1	
2512	2512	4589943.229589435	5818236.187304416	-	-	1	
6211	6211	4594385.899765193	5824020.491228019	-	-	1	
1335	1335	4586913.724480897	5817321.395713181	-	-	1	
9257	9257	4591296.640999814	5829772.500420122	-	-	1	
7702	7702	4595947.194264115	5821700.536215001	-	-	1	
532	532	4601833.7627226375	5829016.543740432	-	-	1	
11763	11763	4564949.758276778	5830566.453073101	-	-	1	
8424	8424	4593862.210434057	5824939.310870256	-	-	1	
9584	9584	4594309.168609565	5823811.789267935	-	-	1	
645	645	4606931.043862267	5827850.74090267	-	-	1	
4510	4510	4612677.0583654065	5828778.445782831	-	-	1	
5031	5031	4590176.406314111	5820226.427386652	-	-	1	
9694	9694	4607085.927036299	5810482.8437298015	-	-	1	
1799	1799	4593285.549191222	5827079.6506149	-	-	1	
3298	3298	4587405.449443128	5841697.3617096	-	-	1	
10045	10045	4595495.326003498	5832962.077480074	-	-	1	
10501	10501	4577299.817485178	5824777.257381708	-	-	1	
8406	8406	4613629.569091858	5807947.796833987	-	-	1	
2005	2005	4579029.455675111	5821094.859648337	-	-	1	
11243	11243	4613698.404324945	5811240.564749023	-	-	1	
10547	10547	4603575.9471991975	5825036.441029685	-	-	1	
1870	1870	4609149.703496594	5822783.83245754	-	-	1	
4834	4834	4594719.162380624	5821803.3749272255	-	-	1	
1978	1978	4591508.954755475	5827366.1554440465	-	-	1	
1708	1708	4589900.622235863	5819419.136948538	-	-	1	
6416	6416	4594429.631564737	5825975.020731761	-	-	1	
3217	3217	4629899.27882543	5817831.631735421	-	-	1	
7560	7560	4592525.180249187	5823220.080026521	-	-	1	
261	261	4598397.567230909	5821605.443330947	-	-	1	
7516	7516	4598559.598045499	5818460.171980868	-	-	1	
5208	5208	4591664.843487518	5813776.452847895	-	-	1	
11593	11593	4588568.217766235	5817947.4409024995	-	-	1	
1455	1455	4596260.724621637	5825500.962145042	-	-	1	
9043	9043	4589726.002950159	5814098.321579257	-	-	1	
5956	5956	4593218.619129953	5826563.636159415	-	-	1	
4595	4595	4633040.8109327145	5908094.374369945	-	-	1	
11459	11459	4588242.527409791	5828491.637330776	-	-	1	
8972	8972	4617746.667082183	5795408.383337815	-	-	1	
7943	7943	4597100.765025937	5810898.074800786	-	-	1	
8020	8020	4607810.121121289	5813103.051243609	-	-	1	
11144	11144	4588569.486022574	5816789.573499872	-	-	1	
6039	6039	4598370.985458739	5816754.149926262	-	-	1	
8480	8480	4586296.632334471	5822939.153829971	-	-	1	
9616	9616	4589190.553011224	5819449.932938146	-	-	1	
7811	7811	4592853.538338672	5819520.213326918	-	-	1	
8915	8915	4588574.864703914	5819816.318662908	-	-	1	
8437	8437	4595687.311906555	5810536.130670851	-	-	1	
1607	1607	4557029.279797981	5839236.64883993	-	-	1	
5007	5007	4596386.812161603	5810785.123387965	-	-	1	
9091	9091	4597987.556978642	5815791.376034515	-	-	1	
5002	5002	4592036.223001245	5823234.139315821	-	-	1	
674	674	4603475.73403193	5820004.429036252	-	-	1	
2241	2241	4602593.17446082	5819621.160220846	-	-	1	
5955	5955	4600156.4259536695	5814659.650465789	-	-	1	
5018	5018	4597233.112717059	5816621.601002381	-	-	1	
7306	7306	4594403.127148746	5820205.964514669	-	-	1	
1279	1279	4611094.060663153	5811423.769535041	-	-	1	
5881	5881	4597801.721078448	5820812.735021442	-	-	1	
11702	11702	4565502.808649934	5826446.9352408275	-	-	1	
10892	10892	4611105.493321473	5807251.468043684	-	-	1	
11088	11088	4610549.747204861	5802194.745068725	-	-	1	
4051	4051	4529646.12596745	5817686.159282803	-	-	1	
3955	3955	4617751.494162966	5815071.151315886	-	-	1	
8088	8088	4592140.234882061	5816541.337381818	-	-	1	
2663	2663	4588841.495414013	5823780.378093576	-	-	1	
9851	9851	4593477.620435124	5823982.2307233475	-	-	1	
6813	6813	4602621.145665117	5817544.432440364	-	-	1	
10164	10164	4592315.591194613	5818512.37188549	-	-	1	
7586	7586	4598375.644683222	5823526.888090186	-	-	1	
7157	7157	4608633.151779295	5816428.475486045	-	-	1	
10010	10010	4598489.318843587	5819762.854292904	-	-	1	
10242	10242	4606616.010583865	5823809.86881571	-	-	1	
9743	9743	4595869.856597716	5830655.317562247	-	-	1	
5153	5153	4582706.072966533	5823461.334616056	-	-	1	
5077	5077	4605971.102712049	5813789.199608482	-	-	1	
7982	7982	4591141.877781842	5811379.5419995	-	-	1	
8238	8238	4589319.008206163	5819759.343593138	-	-	1	
6964	6964	4597622.461342725	5818416.138703859	-	-	1	
276	276	4581278.253936604	5820149.2675244035	-	-	1	
3592	3592	4592563.186151832	5841144.780524119	-	-	1	
9622	9622	4606874.036381167	5812543.531416636	-	-	1	
8897	8897	4594989.213127036	5806680.587312349	-	-	1	
7467	7467	4599011.376939959	5819680.397198959	-	-	1	
6282	6282	4599894.56877956	5827205.426674572	-	-	1	
7627	7627	4604668.406377603	5819234.33366166	-	-	1	
8072	8072	4600897.471655914	5820921.8593316395	-	-	1	
2059	2059	4607971.6678819535	5813381.92825963	-	-	1	
7650	7650	4589086.00935424	5821246.85613944	-	-	1	
1259	1259	4609265.38437449	5807521.361666789	-	-	1	
11055	11055	4610631.893756279	5802175.44125007	-	-	1	
6650	6650	4597566.388243619	5819741.537393584	-	-	1	
8789	8789	4603695.543495933	5825559.865235811	-	-	1	
8385	8385	4585538.8837517435	5818709.132878741	-	-	1	
4439	4439	4586166.968352028	5801270.561839528	-	-	1	
4085	4085	4581477.633514748	5808534.0233925525	-	-	1	
1945	1945	4570817.011789555	5832874.215267897	-	-	1	
11253	11253	4597844.678057846	5820305.809134128	-	-	1	
9894	9894	4589763.103411919	5817831.050459626	-	-	1	
4821	4821	4592230.914064731	5829592.848700144	-	-	1	
7439	7439	4598776.039246785	5821980.541801549	-	-	1	
4321	4321	4663406.199607506	5724003.201860918	-	-	1	
2703	2703	4594726.609778491	5833984.783797602	-	-	1	
1306	1306	4598067.6509764055	5819024.624444748	-	-	1	
10365	10365	4596788.0503899045	5824556.314447714	-	-	1	
7025	7025	4610304.201864904	5809558.447640735	-	-	1	
741	741	4572557.647008015	5828973.204659906	-	-	1	
4165	4165	4583669.672898099	5802146.991880457	-	-	1	
5593	5593	4593975.371582405	5807316.270664732	-	-	1	
9562	9562	4602774.314601898	5812292.849645958	-	-	1	
3491	3491	4584862.654218023	5838300.79430242	-	-	1	
10670	10670	4593485.271478805	5827287.088421273	-	-	1	
2220	2220	4594401.016336341	5825937.757777862	-	-	1	
2168	2168	4611124.005162368	5815272.13479011	-	-	1	
9125	9125	4608172.433306902	5798100.450856714	-	-	1	
8803	8803	4604095.813979621	5818065.072811529	-	-	1	
7745	7745	4608630.162636425	5820105.213398212	-	-	1	
704	704	4605822.986488793	5828143.176734185	-	-	1	
3384	3384	4581938.053981533	5832360.765628384	-	-	1	
2237	2237	4577922.13904339	5815538.387341572	-	-	1	
2120	2120	4586955.9833749635	5833593.630771497	-	-	1	
11713	11713	4601387.165595774	5817500.281031608	-	-	1	
6078	6078	4588280.047003144	5819511.360265869	-	-	1	
7550	7550	4609237.426226363	5863099.850276526	-	-	1	
8959	8959	4584204.234639096	5822118.183704696	-	-	1	
5419	5419	4602661.352593873	5814600.836684828	-	-	1	
2874	2874	4581273.403208641	5819571.933349038	-	-	1	
11716	11716	4597530.440179283	5819134.847095405	-	-	1	
7666	7666	4601077.984028575	5839640.2989980485	-	-	1	
1424	1424	4601613.318714695	5822837.23691252	-	-	1	
9979	9979	4597538.139142756	5830834.652569509	-	-	1	
7800	7800	4598905.649999447	5815274.12111134	-	-	1	
371	371	4588767.92059294	5830649.33528951	-	-	1	
8604	8604	4603098.956107594	5813041.300541786	-	-	1	
10467	10467	4585286.903848428	5811845.313053727	-	-	1	
1877	1877	4597094.5447625555	5824595.567748044	-	-	1	
9120	9120	4583556.47884786	5831703.658134878	-	-	1	
6658	6658	4602831.472056709	5823186.680560835	-	-	1	
4796	4796	4593943.094199974	5826679.685458575	-	-	1	
9759	9759	4581981.276867499	5819181.229353457	-	-	1	
10799	10799	4593195.8360351045	5828361.727319168	-	-	1	
1003	1003	4588097.1758424835	5819507.357712783	-	-	1	
3054	3054	4611529.404732121	5825264.195493523	-	-	1	
5260	5260	4605385.035782782	5842169.848559197	-	-	1	
4554	4554	4578465.002000038	5790563.262378957	-	-	1	
1142	1142	4589733.738934757	5821898.041167473	-	-	1	
1126	1126	4582589.521813912	5824731.822351675	-	-	1	
5058	5058	4610641.96510732	5815034.800691418	-	-	1	
8169	8169	4590950.486202546	5830467.9250504915	-	-	1	
4617	4617	4595542.080220897	5891626.157696606	-	-	1	
65	65	4581170.929620522	5823170.962282386	-	-	1	
490	490	4596140.63675473	5826464.544258514	-	-	1	
6733	6733	4605206.949831988	5812052.071798201	-	-	1	
10276	10276	4601232.065975922	5829094.81323503	-	-	1	
3723	3723	4587863.786103898	5853102.1295590205	-	-	1	
1613	1613	4597632.564589556	5811117.214491479	-	-	1	
6482	6482	4599485.899409314	5818992.9549567895	-	-	1	
3769	3769	4633595.992523061	5748717.229216505	-	-	1	
1823	1823	4578175.647529453	5821270.486434737	-	-	1	
3855	3855	4618682.404821667	5807030.56919674	-	-	1	
11690	11690	4601599.156618404	5815946.756078085	-	-	1	
7452	7452	4597935.669170408	5816310.100541642	-	-	1	
8771	8771	4597557.448468564	5818053.2210378535	-	-	1	
4202	4202	4586650.101386282	5804534.517100649	-	-	1	
10509	10509	4589638.12284752	5826411.494426615	-	-	1	
